,year,month,weekofday,hour,Holiday,count
5021,2016,1,4,18,1,2470
5022,2016,1,3,15,0,9491
5023,2016,2,0,10,0,8089
5024,2016,2,0,21,0,8235
5025,2016,2,2,9,0,10060
5026,2013,8,1,18,0,68
5027,2013,8,2,4,0,6
5028,2013,9,3,21,0,430
5029,2013,12,6,1,0,5264
5030,2013,12,0,22,0,3996
5031,2014,1,4,21,0,10243
5032,2014,2,6,16,0,7741
5033,2014,2,0,9,0,4549
5034,2014,2,4,4,0,1456
5035,2014,3,6,15,0,10104
5036,2014,5,1,9,0,7469
5037,2014,7,4,4,1,781
5038,2014,7,4,16,0,7759
5039,2014,8,0,4,0,2033
5040,2014,9,0,0,1,2182
5041,2014,10,6,10,0,5954
5042,2014,11,1,3,0,996
5043,2014,12,1,1,0,4611
5044,2014,12,1,17,0,15094
5045,2015,1,0,6,0,2166
5046,2015,2,6,1,0,15190
5047,2015,2,1,9,0,10059
5048,2015,4,3,3,0,2753
5049,2015,5,0,22,0,6336
5050,2015,7,4,20,0,13378
5051,2015,9,4,4,0,2404
5052,2015,9,6,8,0,3697
5053,2015,10,6,9,0,5473
5054,2015,12,2,14,0,11577
5055,2015,12,6,14,0,9133
5056,2015,12,0,10,0,7460
5057,2016,1,4,1,1,6858
5058,2016,1,1,5,0,1332
5059,2016,1,1,10,0,8060
5060,2016,1,2,20,0,11390
5061,2016,4,4,0,0,9532
5062,2016,4,4,7,0,8685
5063,2016,5,4,1,0,6064
5064,2013,10,2,15,0,1475
5065,2013,10,6,13,0,840
5066,2013,12,4,11,0,3466
5067,2013,12,5,19,0,5348
5068,2014,1,5,20,0,8325
5069,2014,2,2,2,0,1437
5070,2014,7,0,18,0,8986
5071,2014,10,0,10,0,5444
5072,2014,11,4,10,0,7558
5073,2014,11,1,16,1,2083
5074,2014,11,3,6,1,694
5075,2015,1,5,5,0,3943
5076,2015,3,2,13,0,8325
5077,2015,3,5,0,0,16616
5078,2015,5,4,13,0,10241
5079,2015,5,1,0,0,5672
5080,2015,5,3,15,0,10839
5081,2015,6,2,10,0,8537
5082,2015,7,2,17,0,14688
5083,2015,9,0,21,0,6408
5084,2015,10,0,14,1,1714
5085,2015,11,1,14,0,8597
5086,2016,2,5,21,0,16741
5087,2016,2,0,9,1,1949
5088,2016,3,0,1,0,3126
5089,2016,5,0,7,0,7119
5090,2016,5,0,2,1,1645
5091,2016,6,6,21,0,8322
5092,2016,6,6,23,0,8534
5093,2013,8,4,18,0,106
5094,2013,9,2,7,0,141
5095,2013,11,3,21,0,1893
5096,2013,11,0,11,1,375
5097,2014,1,1,22,0,3402
5098,2014,1,0,4,1,457
5099,2014,3,2,9,0,7541
5100,2014,4,6,9,0,3938
5101,2014,6,2,23,0,8211
5102,2014,8,5,16,0,13391
5103,2014,9,1,17,0,12128
5104,2014,9,0,10,0,7114
5105,2014,10,1,4,0,1423
5106,2014,11,5,18,0,19524
5107,2014,11,1,15,1,2005
5108,2015,1,1,8,0,7479
5109,2015,1,2,22,0,9390
5110,2015,4,3,9,0,12898
5111,2015,4,0,6,0,3134
5112,2015,6,5,0,0,17933
5113,2015,6,5,5,0,4158
5114,2015,7,5,11,0,7507
5115,2015,7,4,4,0,2558
5116,2015,8,6,3,0,13990
5117,2015,8,1,17,0,9955
5118,2015,11,3,5,1,681
5119,2016,2,5,9,0,7457
5120,2016,2,6,15,0,10603
5121,2016,3,2,3,0,1873
5122,2016,3,2,7,0,8868
5123,2016,3,2,13,0,9685
5124,2016,3,6,21,0,9932
5125,2016,4,5,6,0,3451
5126,2016,4,1,19,0,11964
5127,2013,8,3,19,0,110
5128,2013,8,2,8,0,39
5129,2013,11,3,23,1,836
5130,2013,12,2,12,1,580
5131,2014,1,0,1,1,855
5132,2014,2,5,17,0,9994
5133,2014,3,1,14,0,6650
5134,2014,4,3,14,0,7663
5135,2014,4,5,0,0,13421
5136,2014,7,2,11,0,8052
5137,2014,8,6,13,0,8827
5138,2014,9,4,7,0,5766
5139,2014,10,3,17,0,14827
5140,2014,11,0,1,0,3451
5141,2014,11,0,16,0,9646
5142,2014,11,1,5,1,332
5143,2015,2,3,21,0,14822
5144,2015,3,4,8,0,10863
5145,2015,3,4,9,0,10581
5146,2015,4,1,20,0,11613
5147,2015,6,5,19,0,17805
5148,2015,6,5,23,0,19529
5149,2015,9,3,4,0,1954
5150,2015,9,0,19,0,8149
5151,2015,10,1,13,0,7042
5152,2015,12,5,9,0,6285
5153,2016,1,3,7,0,7132
5154,2016,2,1,22,0,8461
5155,2016,3,1,2,0,2135
5156,2016,3,5,23,0,17988
5157,2016,4,4,14,0,11413
5158,2016,5,3,10,0,7888
5159,2016,6,2,5,0,1958
5160,2013,8,6,7,0,12
5161,2013,9,4,23,0,543
5162,2013,10,6,8,0,413
5163,2013,11,0,1,1,244
5164,2013,12,3,19,0,5353
5165,2014,1,6,9,0,2194
5166,2014,2,6,1,0,10120
5167,2014,3,5,4,0,7069
5168,2014,3,0,16,0,10155
5169,2014,4,2,5,0,1481
5170,2014,8,3,12,0,6235
5171,2014,10,1,21,0,8799
5172,2014,11,3,18,0,10910
5173,2014,12,0,16,0,12841
5174,2015,1,4,21,0,19656
5175,2015,2,2,9,0,10074
5176,2015,2,5,16,0,14246
5177,2015,5,5,11,0,12180
5178,2015,5,1,14,0,9169
5179,2015,5,2,8,0,10511
5180,2015,5,3,19,0,14993
5181,2015,6,3,9,0,10271
5182,2015,7,4,23,1,3694
5183,2015,9,6,12,0,8459
5184,2015,10,3,11,0,9590
5185,2015,10,6,14,0,9774
5186,2015,11,0,10,0,9775
5187,2015,11,5,21,0,15363
5188,2015,12,1,12,0,9391
5189,2015,12,3,1,0,6187
5190,2016,1,5,8,0,4638
5191,2016,1,6,10,0,7258
5192,2016,2,1,13,0,8154
5193,2016,2,4,6,0,3285
5194,2016,2,6,10,0,7030
5195,2016,3,1,11,0,8971
5196,2016,3,5,17,0,14150
5197,2016,4,3,11,0,7386
5198,2016,5,6,2,0,14901
5199,2016,5,6,7,0,3462
5200,2013,8,3,8,0,41
5201,2013,9,0,3,1,9
5202,2013,11,5,14,0,3144
5203,2013,11,5,19,0,4484
5204,2013,11,6,4,0,1755
5205,2013,11,0,13,0,1518
5206,2013,11,3,11,0,1662
5207,2013,12,5,15,0,4228
5208,2014,4,3,1,0,3700
5209,2014,5,4,17,0,15880
5210,2014,5,2,14,0,7591
5211,2014,6,2,9,0,7927
5212,2014,7,4,11,1,1332
5213,2014,7,5,21,0,11672
5214,2014,8,3,5,0,1520
5215,2014,9,6,18,0,11004
5216,2014,10,0,5,0,1229
5217,2014,11,2,5,0,1585
5218,2015,1,3,16,1,1974
5219,2015,2,5,17,0,15303
5220,2015,4,2,1,0,5171
5221,2015,4,5,8,0,5160
5222,2015,4,0,17,0,10792
5223,2015,4,1,3,0,1596
5224,2015,6,1,3,0,1973
5225,2015,6,4,23,0,17902
5226,2015,7,0,2,0,3076
5227,2015,8,6,14,0,11989
5228,2015,8,0,4,0,2804
5229,2015,8,2,13,0,6887
5230,2015,12,2,19,0,16774
5231,2015,12,5,20,0,15574
5232,2015,12,0,7,0,6512
5233,2016,1,4,22,0,14428
5234,2016,4,1,3,0,1352
5235,2016,5,0,16,0,9099
5236,2016,6,2,1,0,4604
5237,2016,6,4,8,0,9626
5238,2013,8,6,20,0,32
5239,2013,10,5,2,0,1104
5240,2013,10,6,2,0,1323
5241,2013,11,6,21,0,1938
5242,2013,11,1,3,0,765
5243,2014,3,5,18,0,16161
5244,2014,3,6,10,0,5538
5245,2014,3,4,20,0,13459
5246,2014,4,2,12,0,8528
5247,2014,4,5,8,0,3991
5248,2014,7,2,13,0,8038
5249,2014,7,6,10,0,4755
5250,2014,8,6,5,0,4765
5251,2014,8,2,21,0,8904
5252,2014,12,0,18,0,15950
5253,2014,12,1,18,0,16457
5254,2014,12,4,16,0,12544
5255,2015,4,4,6,0,3042
5256,2015,4,5,1,0,15176
5257,2015,5,2,15,0,10179
5258,2015,6,0,6,0,4115
5259,2015,6,3,8,0,10412
5260,2015,6,3,10,0,8857
5261,2015,6,5,20,0,15241
5262,2015,6,6,14,0,11001
5263,2015,8,2,1,0,4167
5264,2015,9,4,1,0,5871
5265,2015,11,5,12,0,9334
5266,2015,12,1,1,0,4363
5267,2015,12,3,3,0,3130
5268,2015,12,0,11,0,6868
5269,2016,1,5,14,0,9730
5270,2016,2,3,23,0,10211
5271,2016,2,6,12,0,8622
5272,2016,4,5,20,0,20344
5273,2016,4,2,11,0,7351
5274,2016,5,0,11,0,6855
5275,2016,6,4,21,0,12251
5276,2016,6,1,5,0,1635
5277,2013,8,6,4,0,14
5278,2013,8,2,5,0,10
5279,2013,9,4,2,0,98
5280,2013,11,5,21,0,4387
5281,2013,11,0,5,0,554
5282,2013,12,3,10,0,3241
5283,2014,1,1,5,0,763
5284,2014,2,2,5,0,781
5285,2014,2,4,23,0,11823
5286,2014,3,5,5,0,3510
5287,2014,3,6,23,0,7760
5288,2014,9,6,4,0,7667
5289,2014,10,4,16,0,14631
5290,2014,10,6,21,0,9770
5291,2014,11,5,10,0,9242
5292,2014,12,2,22,0,18189
5293,2015,2,0,0,0,5345
5294,2015,2,0,11,0,5973
5295,2015,2,1,12,0,7685
5296,2015,2,1,14,0,8839
5297,2015,2,4,8,0,11231
5298,2015,3,4,20,0,18860
5299,2015,4,6,10,0,7088
5300,2015,5,4,3,0,4004
5301,2015,5,6,7,0,3613
5302,2015,6,2,23,0,9943
5303,2015,6,5,6,0,3091
5304,2015,8,0,2,0,3694
5305,2015,8,0,14,0,9340
5306,2016,1,0,1,1,1283
5307,2016,2,1,12,0,7688
5308,2016,2,1,19,0,12606
5309,2016,3,6,20,0,10649
5310,2016,4,5,9,0,9008
5311,2016,6,5,22,0,14719
5312,2013,9,0,20,0,422
5313,2013,11,0,20,1,498
5314,2014,1,0,6,0,926
5315,2014,2,3,20,0,9482
5316,2014,4,3,23,0,9483
5317,2014,5,5,12,0,9680
5318,2014,7,4,15,1,2927
5319,2014,7,0,2,0,2552
5320,2014,7,0,20,0,6877
5321,2014,9,2,13,0,6682
5322,2014,10,2,17,0,15499
5323,2014,10,4,5,0,2374
5324,2014,10,1,9,0,8365
5325,2014,11,5,2,0,15615
5326,2014,11,3,19,0,11014
5327,2014,12,1,22,0,12148
5328,2015,1,6,1,0,14085
5329,2015,2,4,20,0,19943
5330,2015,3,5,23,0,20326
5331,2015,4,2,6,0,3682
5332,2015,7,4,16,1,3045
5333,2015,8,5,13,0,11425
5334,2015,9,2,18,0,15480
5335,2015,10,0,8,0,7798
5336,2015,11,0,18,0,14521
5337,2015,11,0,20,0,12157
5338,2015,11,2,21,1,2575
5339,2015,11,3,1,1,1658
5340,2016,5,1,13,0,8560
5341,2013,8,3,2,0,7
5342,2013,9,0,3,0,48
5343,2013,10,3,22,0,1458
5344,2013,10,0,16,0,1056
5345,2014,2,5,6,0,1670
5346,2014,2,3,23,0,6440
5347,2014,2,0,0,1,1604
5348,2014,4,5,12,0,7272
5349,2014,4,0,19,0,9769
5350,2014,6,2,3,0,1572
5351,2014,7,1,3,0,1533
5352,2014,8,1,12,0,5792
5353,2014,8,1,21,0,8255
5354,2014,11,6,22,0,10406
5355,2014,12,2,21,0,18904
5356,2015,2,6,9,0,5153
5357,2015,2,0,11,1,2026
5358,2015,3,6,22,0,12295
5359,2015,5,0,12,1,1579
5360,2015,10,0,19,0,8354
5361,2015,10,1,18,0,12065
5362,2015,12,2,22,0,13679
5363,2015,12,0,3,0,1879
5364,2016,3,3,22,0,14231
5365,2016,4,0,0,0,5418
5366,2016,5,3,12,0,7690
5367,2016,6,3,9,0,11045
5368,2016,6,5,7,0,3642
5369,2013,10,0,11,0,711
5370,2013,11,6,20,0,2132
5371,2013,12,1,21,0,7226
5372,2013,12,5,20,0,5162
5373,2014,1,5,21,0,8064
5374,2014,4,6,16,0,9171
5375,2014,5,3,9,0,10574
5376,2014,8,0,20,0,8094
5377,2014,9,5,2,0,11364
5378,2014,9,0,22,0,7012
5379,2014,11,3,5,0,1209
5380,2014,11,4,14,0,9099
5381,2014,12,3,5,1,673
5382,2015,1,5,17,0,16833
5383,2015,3,2,17,0,13191
5384,2015,3,4,11,0,8475
5385,2015,4,5,4,0,7541
5386,2015,5,4,11,0,10905
5387,2015,5,1,7,0,7090
5388,2015,7,0,9,0,8860
5389,2015,10,0,23,0,4530
5390,2015,11,3,18,1,3285
5391,2015,12,0,4,0,2045
5392,2016,1,4,0,1,6419
5393,2016,2,0,19,0,11224
5394,2016,2,0,6,1,713
5395,2016,3,3,11,0,10180
5396,2016,5,0,5,1,470
5397,2013,9,3,2,0,46
5398,2013,9,0,15,0,400
5399,2013,10,2,22,0,1150
5400,2013,11,6,15,0,2303
5401,2013,11,1,7,0,1697
5402,2013,11,2,2,0,875
5403,2013,11,3,9,1,400
5404,2013,12,2,22,0,2555
5405,2014,1,1,8,0,5701
5406,2014,2,5,21,0,11583
5407,2014,4,1,2,0,2183
5408,2014,5,5,20,0,18464
5409,2014,7,3,20,0,11666
5410,2014,9,6,11,0,6719
5411,2014,10,2,1,0,4317
5412,2014,10,3,16,0,13012
5413,2014,11,4,20,0,16123
5414,2014,12,4,1,0,6229
5415,2014,12,3,8,1,534
5416,2015,1,5,4,0,7701
5417,2015,1,0,0,1,1748
5418,2015,2,2,12,0,8010
5419,2015,3,5,9,0,7421
5420,2015,4,5,0,0,17401
5421,2015,4,1,21,0,10531
5422,2015,7,5,1,0,14089
5423,2015,10,3,1,0,5255
5424,2015,10,6,7,0,3078
5425,2015,11,4,5,0,2050
5426,2015,12,3,15,0,15215
5427,2015,12,6,7,0,2947
5428,2016,1,5,5,0,3168
5429,2016,1,0,2,1,959
5430,2016,1,0,11,1,1628
5431,2016,2,6,5,0,3324
5432,2016,2,0,17,1,2522
5433,2016,4,4,17,0,17185
5434,2016,4,2,23,0,8755
5435,2016,5,3,5,0,1676
5436,2016,5,4,7,0,7238
5437,2016,6,4,5,0,1963
5438,2013,8,3,11,0,68
5439,2013,8,3,4,0,6
5440,2013,10,0,21,1,197
5441,2014,1,2,6,0,1209
5442,2014,2,2,15,0,7332
5443,2014,5,4,23,0,18395
5444,2014,5,0,23,0,4500
5445,2014,7,5,10,0,5458
5446,2014,7,5,20,0,10489
5447,2014,7,6,8,0,2392
5448,2014,8,1,3,0,1408
5449,2014,8,3,8,0,7357
5450,2014,9,1,0,0,5643
5451,2014,9,5,1,0,13108
5452,2014,9,0,12,0,6221
5453,2014,11,0,13,0,7284
5454,2014,12,6,8,0,3373
5455,2014,12,6,10,0,6393
5456,2015,1,2,19,0,13404
5457,2015,1,3,17,0,12197
5458,2015,4,5,6,0,2958
5459,2015,7,2,7,0,6992
5460,2015,8,5,15,0,14388
5461,2015,8,6,9,0,6053
5462,2015,8,3,0,0,7252
5463,2015,10,2,6,0,2790
5464,2016,3,1,21,0,12717
5465,2016,3,0,0,0,5138
5466,2013,8,0,8,0,26
5467,2013,9,4,22,0,555
5468,2013,11,3,7,1,350
5469,2014,1,2,18,1,1052
5470,2014,2,2,19,0,9754
5471,2014,3,2,7,0,4909
5472,2014,3,4,10,0,6899
5473,2014,3,4,12,0,6480
5474,2014,6,0,12,0,7320
5475,2014,10,2,13,0,8616
5476,2014,10,0,9,0,6483
5477,2014,11,2,2,0,2199
5478,2015,1,5,15,0,14373
5479,2015,1,1,22,0,7755
5480,2015,2,2,8,0,10273
5481,2015,3,4,5,0,1847
5482,2015,4,5,15,0,12774
5483,2015,5,2,10,0,8628
5484,2015,5,2,14,0,9419
5485,2015,5,0,18,1,2813
5486,2015,6,4,20,0,14200
5487,2015,6,5,7,0,3732
5488,2015,7,3,4,0,2651
5489,2015,8,4,11,0,7249
5490,2015,11,0,23,0,7524
5491,2015,11,4,1,0,6180
5492,2015,11,2,9,1,2070
5493,2015,12,4,4,1,1168
5494,2016,1,1,8,0,10553
5495,2016,3,3,5,0,1845
5496,2016,4,4,18,0,20277
5497,2016,4,1,11,0,7588
5498,2016,5,5,0,0,14332
5499,2016,6,5,13,0,9860
5500,2016,6,6,13,0,8637
5501,2013,10,4,0,0,679
5502,2013,10,6,0,0,1504
5503,2013,12,6,19,0,4963
5504,2013,12,3,5,0,542
5505,2014,1,2,1,1,2630
5506,2014,1,6,20,0,5365
5507,2014,3,6,22,0,9277
5508,2014,6,3,22,0,10081
5509,2014,8,5,2,0,13342
5510,2014,9,3,17,0,10853
5511,2014,9,4,3,0,2438
5512,2014,9,6,12,0,7638
5513,2014,10,5,10,0,7218
5514,2014,10,0,6,0,1986
5515,2014,12,2,2,0,3525
5516,2014,12,4,4,0,2471
5517,2015,2,6,20,0,11633
5518,2015,2,2,13,0,8203
5519,2015,4,2,0,0,7621
5520,2015,5,0,1,0,3484
5521,2015,5,0,16,1,2631
5522,2015,8,1,11,0,6903
5523,2015,11,6,6,0,3753
5524,2015,11,4,6,0,3303
5525,2016,1,1,4,0,1265
5526,2016,2,5,5,0,2998
5527,2016,3,6,19,0,11264
5528,2016,4,0,12,0,6898
5529,2016,6,2,4,0,1793
5530,2016,6,5,2,0,10158
5531,2016,6,1,20,0,7287
5532,2013,9,6,16,0,418
5533,2013,9,2,23,0,197
5534,2013,10,1,1,0,281
5535,2013,11,4,17,0,4285
5536,2013,11,6,16,0,2450
5537,2014,2,0,18,0,6123
5538,2014,4,1,15,0,9957
5539,2014,4,0,16,0,8162
5540,2014,6,1,12,0,6559
5541,2014,6,2,17,0,10248
5542,2014,6,4,21,0,13483
5543,2014,8,0,0,0,5957
5544,2014,8,0,19,0,8964
5545,2014,12,3,15,0,8230
5546,2015,2,2,5,0,1454
5547,2015,3,1,14,0,11760
5548,2015,6,3,11,0,8383
5549,2015,7,2,16,0,13289
5550,2015,7,6,10,0,6198
5551,2015,9,1,4,0,1997
5552,2015,9,3,13,0,7533
5553,2015,9,0,20,0,7153
5554,2015,10,4,0,0,10369
5555,2015,11,0,0,0,6559
5556,2015,12,1,7,0,8249
5557,2015,12,0,9,0,8848
5558,2015,12,0,16,0,9764
5559,2016,2,1,8,0,10133
5560,2016,3,6,16,0,10819
5561,2016,4,6,19,0,11887
5562,2016,4,2,12,0,7442
5563,2016,5,1,4,0,1629
5564,2016,5,1,7,0,9101
5565,2016,5,2,8,0,9899
5566,2013,8,0,13,0,60
5567,2013,8,3,18,0,109
5568,2013,8,1,12,0,40
5569,2013,9,1,15,0,339
5570,2013,10,4,11,0,981
5571,2013,11,0,18,0,2082
5572,2013,11,1,21,0,2304
5573,2013,11,3,20,1,1013
5574,2014,2,4,19,0,13595
5575,2014,3,1,18,0,10018
5576,2014,4,5,22,0,16060
5577,2014,8,0,17,0,8178
5578,2014,8,3,17,0,9803
5579,2014,12,0,12,0,9131
5580,2014,12,3,18,0,11705
5581,2014,12,3,10,1,849
5582,2015,1,5,13,0,12107
5583,2015,1,1,19,0,10550
5584,2015,2,1,22,0,9366
5585,2015,6,2,20,0,11482
5586,2015,7,5,19,0,15213
5587,2015,8,6,10,0,7655
5588,2015,8,2,16,0,9319
5589,2015,8,4,4,0,2570
5590,2015,9,1,0,0,6341
5591,2016,3,1,6,0,3620
5592,2016,3,1,18,0,15684
5593,2016,3,0,14,0,8224
5594,2016,4,0,1,0,3522
5595,2016,4,1,5,0,1470
5596,2016,4,1,18,0,12444
5597,2016,5,6,12,0,11119
5598,2016,6,3,15,0,11733
5599,2013,9,5,9,0,177
5600,2013,9,5,12,0,272
5601,2013,10,1,5,0,181
5602,2013,10,4,18,0,1797
5603,2013,12,3,7,0,2185
5604,2014,2,0,20,1,1874
5605,2014,4,3,19,0,11682
5606,2014,4,4,2,0,3473
5607,2014,5,0,23,1,1789
5608,2014,9,3,7,0,6149
5609,2015,1,0,23,0,3172
5610,2015,1,1,11,0,5805
5611,2015,2,2,20,0,13211
5612,2015,3,3,5,0,1665
5613,2015,4,4,2,0,4470
5614,2015,4,1,23,0,8160
5615,2015,7,2,4,0,2214
5616,2015,7,1,14,0,8237
5617,2015,8,6,18,0,14461
5618,2015,8,0,17,0,11869
5619,2015,9,4,18,0,15273
5620,2015,10,3,14,0,11113
5621,2015,10,5,4,0,8680
5622,2015,12,4,9,0,8095
5623,2016,1,3,18,0,13483
5624,2016,1,4,4,0,2001
5625,2016,5,4,10,0,8585
5626,2016,6,0,11,0,6768
5627,2013,10,1,6,0,318
5628,2013,12,4,3,0,1043
5629,2014,1,4,4,0,1218
5630,2014,1,1,2,0,1001
5631,2014,3,1,2,0,1643
5632,2014,5,3,21,0,13146
5633,2014,7,1,18,0,13166
5634,2014,7,2,21,0,10861
5635,2014,9,1,19,0,13055
5636,2014,9,0,16,0,8231
5637,2014,10,3,22,0,13380
5638,2014,10,6,13,0,8190
5639,2014,10,0,1,0,2488
5640,2014,10,0,19,1,2514
5641,2014,11,0,0,0,5250
5642,2015,1,6,22,0,7808
5643,2015,4,3,11,0,10299
5644,2015,4,1,2,0,2209
5645,2015,6,0,5,0,2792
5646,2015,7,1,17,0,10378
5647,2015,11,2,17,0,9148
5648,2015,12,3,19,0,20009
5649,2015,12,5,5,0,3230
5650,2016,1,1,15,0,9280
5651,2016,1,1,16,0,10289
5652,2016,1,0,14,1,1936
5653,2016,2,2,11,0,8219
5654,2016,4,4,6,0,4054
5655,2016,5,1,9,0,11571
5656,2016,5,3,13,0,7618
5657,2016,5,0,13,1,1575
5658,2016,6,3,11,0,8960
5659,2013,9,0,12,1,17
5660,2013,11,6,1,0,3531
5661,2013,11,6,13,0,2035
5662,2013,12,2,3,0,484
5663,2013,12,2,2,1,826
5664,2014,2,4,0,0,5053
5665,2014,3,0,4,0,2046
5666,2014,3,0,23,0,6591
5667,2014,5,0,22,0,5316
5668,2014,6,4,3,0,2788
5669,2014,6,5,14,0,9135
5670,2014,9,3,16,0,9608
5671,2014,10,5,20,0,14622
5672,2014,10,1,12,0,6567
5673,2015,1,5,8,0,5755
5674,2015,2,3,19,0,17519
5675,2015,3,0,1,0,4846
5676,2015,3,5,5,0,3757
5677,2015,5,0,14,1,2116
5678,2015,6,4,8,0,10453
5679,2015,7,6,7,0,2708
5680,2015,9,0,12,0,5112
5681,2015,11,2,9,0,6940
5682,2015,11,2,16,1,2319
5683,2016,1,1,3,0,1109
5684,2016,2,1,16,0,10006
5685,2016,4,1,0,0,4667
5686,2016,5,2,6,0,3224
5687,2016,6,2,18,0,14858
5688,2013,8,5,4,0,33
5689,2013,9,6,13,0,284
5690,2013,9,3,10,0,301
5691,2013,10,2,11,0,1196
5692,2013,10,0,20,0,808
5693,2013,11,4,12,0,2713
5694,2013,11,5,20,0,4476
5695,2014,2,0,14,0,4209
5696,2014,2,0,22,0,3568
5697,2014,2,0,22,1,1403
5698,2014,3,3,4,0,1430
5699,2014,4,4,1,0,5190
5700,2014,6,6,10,0,6595
5701,2014,7,3,7,0,5654
5702,2014,9,0,18,1,2184
5703,2014,9,4,12,0,6686
5704,2014,12,3,14,1,1831
5705,2014,12,3,19,1,2257
5706,2015,1,3,1,0,3810
5707,2015,4,1,5,0,1422
5708,2015,5,6,2,0,18684
5709,2015,6,6,5,0,4134
5710,2015,7,2,14,0,10604
5711,2015,11,4,23,0,15294
5712,2015,11,2,22,1,2366
5713,2016,2,6,14,0,10104
5714,2016,3,1,8,0,13145
5715,2016,4,6,8,0,3726
5716,2016,5,1,8,0,12538
5717,2016,5,2,21,0,10380
5718,2016,5,0,8,1,625
5719,2013,8,0,17,0,59
5720,2013,9,0,0,1,35
5721,2013,9,0,22,0,303
5722,2013,12,3,8,0,3314
5723,2013,12,5,6,0,970
5724,2014,2,6,7,0,1649
5725,2014,3,3,1,0,3277
5726,2014,5,0,5,1,558
5727,2014,6,5,13,0,8137
5728,2014,7,0,11,0,5476
5729,2014,9,3,20,0,11440
5730,2014,9,5,14,0,10099
5731,2014,11,6,12,0,9978
5732,2014,11,3,19,1,3547
5733,2015,1,0,2,1,1031
5734,2015,4,6,23,0,9460
5735,2015,6,4,7,0,6808
5736,2015,6,5,17,0,15909
5737,2015,9,1,5,0,1876
5738,2015,9,1,13,0,9005
5739,2015,9,5,2,0,11815
5740,2015,9,0,22,1,2233
5741,2015,9,0,8,0,6992
5742,2015,10,5,17,0,17286
5743,2015,10,2,19,0,12849
5744,2015,11,0,3,0,2184
5745,2015,11,4,17,0,13690
5746,2015,12,2,6,0,3546
5747,2015,12,4,18,0,13150
5748,2013,9,3,9,0,286
5749,2013,9,4,9,0,292
5750,2013,10,0,13,0,739
5751,2013,11,5,0,0,3415
5752,2013,11,5,17,0,4207
5753,2014,2,1,4,0,1060
5754,2014,2,3,13,0,5255
5755,2014,4,1,3,0,1691
5756,2014,4,5,4,0,6059
5757,2014,5,2,10,0,6974
5758,2014,7,3,12,0,8315
5759,2014,8,4,3,0,3393
5760,2014,10,0,4,0,1409
5761,2014,11,3,3,1,896
5762,2014,12,2,11,0,10090
5763,2014,12,3,13,1,1658
5764,2015,1,4,0,0,9038
5765,2015,1,4,18,0,19941
5766,2015,2,5,12,0,10227
5767,2015,3,0,17,0,14407
5768,2015,5,6,5,0,5290
5769,2015,5,0,8,1,617
5770,2015,6,1,18,0,17318
5771,2015,7,5,8,0,4382
5772,2015,9,3,7,0,6675
5773,2015,9,3,18,0,13750
5774,2016,1,2,16,0,10166
5775,2016,2,2,1,0,3177
5776,2016,2,2,18,0,13725
5777,2016,4,4,15,0,13413
5778,2016,6,2,17,0,13560
5779,2013,9,6,8,0,109
5780,2013,9,5,16,0,446
5781,2013,11,6,19,0,2438
5782,2014,4,0,2,0,2456
5783,2014,7,2,8,0,9255
5784,2014,8,6,23,0,10108
5785,2014,9,5,3,0,9103
5786,2014,10,0,1,1,1316
5787,2014,11,1,10,1,1636
5788,2014,12,1,14,0,11687
5789,2014,12,1,23,0,10247
5790,2014,12,3,12,0,6074
5791,2015,2,6,6,0,2531
5792,2015,3,4,23,0,18377
5793,2015,4,6,11,0,8375
5794,2015,4,1,9,0,9925
5795,2015,7,3,3,0,2770
5796,2015,9,4,20,0,14949
5797,2016,1,5,23,0,15143
5798,2016,1,6,18,0,12741
5799,2016,5,4,13,0,7312
5800,2016,6,3,3,0,1987
5801,2016,6,3,17,0,14611
5802,2013,9,0,7,0,175
5803,2013,10,0,9,1,130
5804,2013,12,1,9,0,3858
5805,2013,12,1,19,0,7832
5806,2013,12,5,2,0,3667
5807,2014,1,4,9,0,5907
5808,2014,1,5,19,0,8579
5809,2014,2,3,14,0,6247
5810,2014,3,0,20,0,10422
5811,2014,4,1,14,0,8818
5812,2014,4,6,18,0,9877
5813,2014,4,0,21,0,7708
5814,2014,6,1,1,0,2886
5815,2014,7,1,6,0,2859
5816,2014,7,6,19,0,9210
5817,2014,9,1,4,0,1813
5818,2014,9,0,4,0,1985
5819,2014,10,3,7,0,8287
5820,2014,11,6,3,0,12658
5821,2014,11,3,23,1,3669
5822,2014,12,1,6,0,3570
5823,2014,12,4,12,0,7512
5824,2014,12,5,3,0,8941
5825,2015,1,5,1,0,17076
5826,2015,1,1,10,0,6179
5827,2015,1,0,5,1,446
5828,2015,4,6,1,0,18072
5829,2015,7,1,12,0,7343
5830,2015,7,4,12,0,7225
5831,2015,8,3,3,0,2284
5832,2015,8,4,5,0,1932
5833,2015,11,5,2,0,10757
5834,2015,12,5,15,0,11799
5835,2016,1,2,9,0,9595
5836,2016,2,3,1,0,3675
5837,2016,3,4,6,0,3162
5838,2016,3,4,17,0,14038
5839,2016,5,1,0,0,5917
5840,2016,6,3,16,0,12721
5841,2013,9,2,21,0,356
5842,2013,9,5,21,0,622
5843,2013,10,2,12,0,1217
5844,2013,11,4,20,0,4267
5845,2013,12,2,5,0,481
5846,2013,12,2,7,1,199
5847,2014,1,2,19,1,988
5848,2014,1,5,18,0,8331
