,date,not_tip,count(date)
696,2015-11-09 00:00:00,False,1507
697,2016-06-17 00:00:00,True,12235
698,2015-01-15 00:00:00,False,1885
699,2015-07-14 00:00:00,False,1485
700,2015-07-23 00:00:00,False,1802
701,2015-10-30 00:00:00,True,14933
702,2015-11-22 00:00:00,True,17875
703,2016-02-05 00:00:00,False,2214
704,2016-02-08 00:00:00,True,12033
705,2016-03-28 00:00:00,True,10648
706,2016-05-01 00:00:00,True,16779
707,2016-05-03 00:00:00,True,10943
708,2015-05-16 00:00:00,False,2697
709,2015-04-25 00:00:00,False,2867
710,2015-06-26 00:00:00,False,2144
711,2015-07-20 00:00:00,False,1773
712,2015-08-07 00:00:00,True,13102
713,2016-01-10 00:00:00,False,2283
714,2016-01-14 00:00:00,False,1874
715,2015-02-06 00:00:00,True,12349
716,2015-03-09 00:00:00,False,1657
717,2015-08-08 00:00:00,True,18408
718,2015-08-19 00:00:00,False,1763
719,2015-11-20 00:00:00,True,3320
720,2016-01-26 00:00:00,False,1198
721,2016-06-04 00:00:00,True,19847
722,2015-11-02 00:00:00,True,9410
723,2016-02-17 00:00:00,False,1952
724,2016-04-24 00:00:00,True,17243
725,2015-01-10 00:00:00,False,2647
726,2015-05-08 00:00:00,True,14132
727,2015-12-25 00:00:00,True,7878
728,2016-02-03 00:00:00,False,1787
729,2015-02-19 00:00:00,False,2486
730,2015-03-29 00:00:00,True,17727
731,2015-04-22 00:00:00,False,1943
732,2015-05-19 00:00:00,False,1740
733,2015-07-11 00:00:00,False,2786
734,2015-09-25 00:00:00,False,2138
735,2015-10-13 00:00:00,False,1465
736,2015-10-21 00:00:00,True,3212
737,2016-05-24 00:00:00,True,6045
738,2015-05-05 00:00:00,True,11305
739,2015-09-26 00:00:00,True,19086
740,2016-03-23 00:00:00,False,1969
741,2016-04-26 00:00:00,True,12195
742,2015-03-27 00:00:00,True,15369
743,2015-05-04 00:00:00,True,10201
744,2015-08-22 00:00:00,True,17867
745,2016-02-13 00:00:00,False,3122
746,2016-05-26 00:00:00,False,1831
747,2016-05-29 00:00:00,True,15351
748,2016-06-23 00:00:00,False,1799
749,2015-03-13 00:00:00,True,13928
750,2015-04-20 00:00:00,True,11332
751,2015-07-13 00:00:00,False,382
752,2015-08-22 00:00:00,False,2789
753,2015-10-31 00:00:00,True,21178
754,2016-01-23 00:00:00,False,392
755,2015-02-11 00:00:00,True,10436
756,2015-02-18 00:00:00,True,11287
757,2015-09-04 00:00:00,True,13552
758,2015-10-22 00:00:00,False,1703
759,2016-03-09 00:00:00,False,224
760,2015-05-21 00:00:00,True,13319
761,2015-11-13 00:00:00,True,14780
762,2016-03-07 00:00:00,True,10298
763,2015-02-18 00:00:00,False,1889
764,2015-03-07 00:00:00,False,2770
765,2015-06-05 00:00:00,False,2318
766,2015-12-31 00:00:00,True,15490
767,2015-03-09 00:00:00,True,9070
768,2015-06-10 00:00:00,False,1827
769,2015-07-05 00:00:00,True,14575
770,2016-01-19 00:00:00,True,10949
771,2016-03-21 00:00:00,True,11227
772,2016-04-12 00:00:00,True,10779
773,2016-06-02 00:00:00,False,1668
774,2015-02-24 00:00:00,False,1816
775,2015-09-18 00:00:00,False,2088
776,2016-02-27 00:00:00,True,19597
777,2016-03-07 00:00:00,False,1871
778,2015-03-10 00:00:00,False,1832
779,2015-03-19 00:00:00,True,12640
780,2015-07-01 00:00:00,True,648
781,2016-05-02 00:00:00,False,1689
782,2015-01-07 00:00:00,True,11591
783,2015-11-26 00:00:00,True,12866
784,2015-12-04 00:00:00,False,2220
785,2016-03-05 00:00:00,False,3144
786,2016-05-04 00:00:00,True,11057
787,2016-05-16 00:00:00,True,10270
788,2015-03-04 00:00:00,False,1803
789,2015-03-07 00:00:00,True,18099
790,2015-05-30 00:00:00,True,20187
791,2015-08-01 00:00:00,False,2876
792,2015-08-14 00:00:00,False,2217
793,2016-06-05 00:00:00,True,16818
794,2015-03-29 00:00:00,False,2743
795,2015-05-24 00:00:00,True,16363
796,2015-08-23 00:00:00,False,2015
797,2015-10-15 00:00:00,False,1738
798,2015-10-20 00:00:00,True,10489
799,2016-01-17 00:00:00,True,17096
800,2015-02-02 00:00:00,True,7131
801,2015-05-23 00:00:00,True,17055
802,2015-06-22 00:00:00,False,1694
803,2015-06-23 00:00:00,False,1665
804,2015-08-02 00:00:00,False,2444
805,2015-08-13 00:00:00,False,1932
806,2015-08-29 00:00:00,False,552
807,2015-02-11 00:00:00,False,1753
808,2015-08-11 00:00:00,False,1588
809,2015-09-04 00:00:00,False,2133
810,2016-02-16 00:00:00,False,1848
811,2016-02-22 00:00:00,False,1857
812,2016-03-04 00:00:00,True,15094
813,2016-04-18 00:00:00,False,1856
814,2016-06-30 00:00:00,False,1699
815,2015-04-17 00:00:00,True,14526
816,2015-05-07 00:00:00,False,1930
817,2015-05-25 00:00:00,False,1923
818,2016-01-03 00:00:00,False,2056
819,2016-01-08 00:00:00,True,13122
820,2016-04-25 00:00:00,False,1723
821,2015-09-26 00:00:00,False,2536
822,2015-12-03 00:00:00,False,1936
823,2016-04-30 00:00:00,True,18901
824,2015-12-21 00:00:00,False,1752
825,2015-06-03 00:00:00,False,1738
826,2015-10-27 00:00:00,False,1556
827,2015-11-22 00:00:00,False,2270
828,2016-02-07 00:00:00,True,19285
829,2016-03-06 00:00:00,False,2668
830,2016-06-22 00:00:00,True,9824
831,2016-06-07 00:00:00,False,1507
832,2015-02-27 00:00:00,True,13479
833,2015-08-18 00:00:00,True,10500
834,2016-05-16 00:00:00,False,1660
835,2016-06-03 00:00:00,True,12392
836,2015-02-05 00:00:00,True,11559
837,2015-02-20 00:00:00,False,2647
838,2015-03-08 00:00:00,True,14719
839,2016-02-05 00:00:00,True,14920
840,2016-02-09 00:00:00,True,10952
841,2015-02-08 00:00:00,True,16485
842,2015-10-15 00:00:00,True,12268
843,2015-04-23 00:00:00,True,13390
844,2015-11-10 00:00:00,False,1642
845,2015-11-29 00:00:00,True,14498
846,2015-12-29 00:00:00,True,9801
847,2016-05-24 00:00:00,False,976
848,2016-06-02 00:00:00,True,10285
849,2015-06-25 00:00:00,False,1982
850,2015-09-01 00:00:00,False,1554
851,2015-11-04 00:00:00,True,10507
852,2016-03-14 00:00:00,False,2044
853,2016-03-30 00:00:00,False,462
854,2016-06-29 00:00:00,False,1587
855,2015-02-13 00:00:00,True,14068
856,2015-05-21 00:00:00,False,2065
857,2015-10-22 00:00:00,True,11874
858,2015-10-28 00:00:00,False,1778
859,2015-12-19 00:00:00,True,20992
860,2016-01-22 00:00:00,True,14307
861,2016-03-12 00:00:00,True,19908
862,2016-03-15 00:00:00,False,1899
863,2015-01-27 00:00:00,True,4536
864,2015-05-13 00:00:00,True,12750
865,2015-05-27 00:00:00,False,1670
866,2015-08-01 00:00:00,True,18608
867,2015-09-24 00:00:00,False,1606
868,2015-01-25 00:00:00,False,2171
869,2015-02-23 00:00:00,True,11030
870,2015-07-27 00:00:00,False,1562
871,2016-03-31 00:00:00,False,2120
872,2016-04-09 00:00:00,True,21272
873,2016-06-11 00:00:00,True,16760
874,2015-05-23 00:00:00,False,2672
875,2015-11-23 00:00:00,True,10792
876,2016-01-11 00:00:00,True,10749
877,2016-04-19 00:00:00,True,10368
878,2015-05-02 00:00:00,False,3039
879,2015-07-08 00:00:00,False,1678
880,2015-09-08 00:00:00,True,9698
881,2015-09-17 00:00:00,False,1868
882,2015-10-13 00:00:00,True,10405
883,2015-11-30 00:00:00,False,1586
884,2016-03-20 00:00:00,False,2657
885,2016-03-21 00:00:00,False,1935
886,2016-05-23 00:00:00,False,1504
887,2016-06-21 00:00:00,False,1466
888,2015-06-20 00:00:00,False,2547
889,2015-07-05 00:00:00,False,2356
890,2015-07-30 00:00:00,False,1798
891,2015-08-11 00:00:00,True,10681
892,2015-09-22 00:00:00,False,1536
893,2016-02-19 00:00:00,False,2460
894,2016-04-05 00:00:00,False,1936
895,2015-03-30 00:00:00,False,1847
896,2015-10-05 00:00:00,True,10230
897,2015-11-09 00:00:00,True,10373
898,2016-03-02 00:00:00,False,2185
899,2015-02-12 00:00:00,False,2155
900,2015-11-30 00:00:00,True,10356
901,2016-02-21 00:00:00,False,2487
902,2016-04-01 00:00:00,True,13788
903,2015-03-19 00:00:00,False,2289
904,2015-04-06 00:00:00,True,10564
905,2015-04-10 00:00:00,True,15349
906,2015-04-18 00:00:00,True,20146
907,2015-04-25 00:00:00,True,20306
908,2015-06-04 00:00:00,True,12913
909,2015-07-23 00:00:00,True,12337
910,2015-12-01 00:00:00,True,10618
911,2015-12-09 00:00:00,False,590
912,2016-02-04 00:00:00,False,1954
913,2015-02-22 00:00:00,False,2125
914,2015-03-02 00:00:00,False,1660
915,2015-10-02 00:00:00,True,12186
916,2016-04-06 00:00:00,False,1928
917,2016-04-23 00:00:00,False,2824
918,2015-04-03 00:00:00,False,2660
919,2015-05-12 00:00:00,False,1732
920,2015-05-14 00:00:00,False,2040
921,2016-03-13 00:00:00,False,2357
922,2016-04-05 00:00:00,True,11520
923,2015-01-04 00:00:00,True,12059
924,2015-01-09 00:00:00,True,12368
925,2015-03-12 00:00:00,False,2265
926,2015-05-10 00:00:00,True,16904
927,2016-05-20 00:00:00,True,12616
928,2016-06-25 00:00:00,True,17662
929,2015-05-26 00:00:00,True,10353
930,2016-04-28 00:00:00,True,13122
931,2016-06-09 00:00:00,True,10811
932,2015-01-06 00:00:00,False,1408
933,2015-05-06 00:00:00,True,12595
934,2015-06-11 00:00:00,False,1959
935,2015-09-17 00:00:00,True,11737
936,2015-01-05 00:00:00,True,9362
937,2015-06-28 00:00:00,False,1858
938,2015-08-27 00:00:00,False,1832
939,2016-01-12 00:00:00,False,1649
940,2016-05-31 00:00:00,True,9096
941,2015-03-03 00:00:00,True,1984
942,2015-03-16 00:00:00,True,9970
943,2015-04-06 00:00:00,False,1853
944,2015-04-13 00:00:00,True,10238
945,2015-09-05 00:00:00,False,2455
946,2016-01-15 00:00:00,True,13429
947,2015-04-17 00:00:00,False,2374
948,2015-06-06 00:00:00,False,2718
949,2015-09-13 00:00:00,False,2320
950,2015-12-14 00:00:00,True,11699
951,2016-02-07 00:00:00,False,2485
952,2016-02-20 00:00:00,False,2948
953,2016-06-16 00:00:00,False,1287
954,2015-03-15 00:00:00,True,17560
955,2015-04-20 00:00:00,False,1767
956,2015-10-21 00:00:00,False,524
957,2016-01-02 00:00:00,False,2074
958,2016-06-16 00:00:00,True,7514
959,2015-02-28 00:00:00,False,3076
960,2015-06-16 00:00:00,True,10606
961,2015-09-12 00:00:00,False,2700
962,2016-01-17 00:00:00,False,2353
963,2016-02-16 00:00:00,True,11658
964,2016-04-17 00:00:00,True,3055
965,2015-03-23 00:00:00,False,1991
966,2015-05-29 00:00:00,False,2176
967,2015-08-21 00:00:00,True,14146
968,2015-09-20 00:00:00,True,16821
969,2015-10-27 00:00:00,True,10852
970,2015-03-10 00:00:00,True,10147
971,2015-04-28 00:00:00,False,1716
972,2015-09-24 00:00:00,True,11377
973,2016-02-06 00:00:00,False,2686
974,2016-02-26 00:00:00,False,2424
975,2016-05-05 00:00:00,True,12522
976,2016-02-11 00:00:00,False,2347
977,2015-01-24 00:00:00,False,2239
978,2015-03-03 00:00:00,False,344
979,2015-03-30 00:00:00,True,10150
980,2015-04-09 00:00:00,True,13851
981,2015-05-06 00:00:00,False,1978
982,2016-03-28 00:00:00,False,1882
983,2015-07-22 00:00:00,False,1750
984,2015-10-30 00:00:00,False,2271
985,2016-01-31 00:00:00,False,2236
986,2016-04-26 00:00:00,False,1940
987,2016-05-05 00:00:00,False,2031
988,2016-06-15 00:00:00,False,1614
989,2015-06-10 00:00:00,True,11576
990,2015-08-24 00:00:00,False,1575
991,2015-09-27 00:00:00,False,2193
992,2016-03-23 00:00:00,True,11504
993,2015-02-01 00:00:00,False,2429
994,2015-02-24 00:00:00,True,10256
995,2015-03-18 00:00:00,False,2253
996,2015-11-17 00:00:00,False,1642
997,2016-01-30 00:00:00,True,18553
998,2015-09-15 00:00:00,False,1627
999,2015-10-04 00:00:00,False,2087
1000,2015-11-12 00:00:00,True,12430
1001,2016-04-11 00:00:00,True,10730
1002,2016-04-28 00:00:00,False,2067
1003,2016-06-01 00:00:00,True,8775
1004,2015-03-20 00:00:00,False,2460
1005,2016-02-24 00:00:00,False,2088
1006,2015-01-08 00:00:00,False,1904
1007,2015-06-02 00:00:00,True,10959
1008,2015-08-07 00:00:00,False,2166
1009,2015-11-06 00:00:00,False,2115
1010,2015-11-24 00:00:00,True,10620
1011,2015-12-02 00:00:00,True,11444
1012,2016-03-04 00:00:00,False,2543
1013,2016-04-07 00:00:00,True,12505
1014,2016-04-16 00:00:00,True,18601
1015,2015-03-26 00:00:00,False,2222
1016,2015-12-19 00:00:00,False,2924
1017,2016-04-20 00:00:00,True,11090
1018,2015-01-13 00:00:00,False,1746
1019,2015-04-02 00:00:00,False,2127
1020,2015-01-31 00:00:00,True,18739
1021,2015-03-17 00:00:00,False,2160
1022,2015-05-17 00:00:00,True,18121
1023,2016-06-06 00:00:00,True,9342
1024,2015-02-09 00:00:00,True,9719
1025,2015-05-24 00:00:00,False,2410
1026,2015-07-30 00:00:00,True,11746
1027,2016-01-09 00:00:00,False,2483
1028,2015-03-15 00:00:00,False,2646
1029,2015-03-24 00:00:00,True,11030
1030,2015-07-10 00:00:00,False,2106
1031,2015-07-26 00:00:00,False,2431
1032,2015-07-29 00:00:00,False,1820
1033,2016-04-22 00:00:00,True,13538
1034,2015-01-11 00:00:00,True,16199
1035,2015-03-21 00:00:00,True,19297
1036,2015-04-21 00:00:00,True,10562
1037,2015-07-13 00:00:00,True,1981
1038,2015-09-19 00:00:00,True,20065
1039,2015-02-19 00:00:00,True,14237
1040,2015-02-23 00:00:00,False,1950
1041,2015-02-25 00:00:00,False,1892
1042,2015-06-22 00:00:00,True,10054
1043,2015-06-26 00:00:00,True,13726
1044,2015-12-22 00:00:00,False,1735
1045,2016-03-03 00:00:00,True,13448
1046,2016-03-12 00:00:00,False,2920
1047,2016-03-17 00:00:00,True,12981
1048,2016-02-17 00:00:00,True,12086
1049,2016-04-18 00:00:00,True,10503
1050,2015-01-17 00:00:00,False,2665
1051,2015-03-22 00:00:00,False,2777
1052,2015-08-08 00:00:00,False,2764
1053,2015-10-29 00:00:00,False,1722
1054,2016-04-12 00:00:00,False,1803
1055,2016-05-28 00:00:00,True,16052
1056,2015-04-18 00:00:00,False,3054
1057,2015-06-17 00:00:00,True,629
1058,2015-06-28 00:00:00,True,14271
1059,2015-09-10 00:00:00,False,1701
1060,2015-09-20 00:00:00,False,2100
1061,2015-11-04 00:00:00,False,1553
1062,2015-12-11 00:00:00,True,14956
1063,2016-01-10 00:00:00,True,17123
1064,2016-06-17 00:00:00,False,1995
1065,2016-06-11 00:00:00,False,2430
1066,2015-01-20 00:00:00,True,10342
1067,2015-01-31 00:00:00,False,2658
1068,2015-11-03 00:00:00,False,1504
1069,2016-01-24 00:00:00,False,609
1070,2016-05-07 00:00:00,True,20054
1071,2016-06-19 00:00:00,True,15884
1072,2015-01-18 00:00:00,False,2315
1073,2015-03-21 00:00:00,False,2976
1074,2015-04-10 00:00:00,False,2510
1075,2015-05-28 00:00:00,True,12470
1076,2015-11-01 00:00:00,False,2383
1077,2015-03-08 00:00:00,False,2251
1078,2015-04-23 00:00:00,False,2075
1079,2015-06-08 00:00:00,False,1676
1080,2015-10-26 00:00:00,True,10410
1081,2015-12-30 00:00:00,True,10351
1082,2015-02-28 00:00:00,True,18708
1083,2015-05-18 00:00:00,True,11455
1084,2015-11-07 00:00:00,True,19607
1085,2016-01-24 00:00:00,True,4700
1086,2016-01-28 00:00:00,False,1663
1087,2016-03-08 00:00:00,True,2071
